nc_name,ens_region_id,cores,memory,storage
"dfa5a7da4eef635ef400da2eb6022600","shanghai-telecom-3","77","257727","901028"
"985c7be15c51dfe394702e295116a0ae","shanghai-telecom-3","64","257727","901212"
"d13ef69656ffe7b4274a62ac587b48b2","shanghai-telecom-3","77","257727","901028"
"51a281355fd6dd9362cab374fb2dc31e","shanghai-telecom-3","77","257727","901028"
"1a46ba04b67adda72d04d39a0f58d722","shanghai-telecom-3","77","257727","901028"
"6e2b27a3a895185a7c6a8a31d091de0d","shanghai-telecom-3","77","257727","901028"
"5f4998af8d325d5e3a78b7236b5289a5","shanghai-telecom-3","77","257727","901212"
"1d1bbdd7f6199015768ad4480ac7c7cf","shanghai-telecom-3","77","257727","901028"
"354072547a6757602965aa5c0d00b2ee","shanghai-telecom-3","77","257727","901028"
"6c0f8cf14d53fb33c968a7d0456cc60e","shanghai-telecom-3","77","257727","901028"
"e34497b1fbf0331bc3f57f1f938bedf5","nanchang-telecom","77","257715","901028"
"558428f41e847c3bc70d6a5a76cf9b04","nanchang-telecom","77","257715","901028"
"3b766ba4c0c7aa5a116772762048a021","nanchang-telecom","64","257715","901028"
"aa07104a905c73213f65edd46e39c5fa","nanchang-telecom","64","257715","901028"
"84d267a1f9f2a4982ea374b326eb1532","nanchang-telecom","77","257715","901028"
"c83eda2465e74ff806aef1fef3c6a4c4","nanchang-telecom","77","257715","901028"
"7da6e792994a9f08182a6dbce57cccd1","wuhan-unicom","77","257727","901212"
"6c9c61d9e971cab1c9dce36ded5417a6","wuhan-unicom","77","257727","901212"
"dc99037505dc7887289c4bcdf35494bc","wuhan-unicom","77","257727","901212"
"f114b22dd2d4c49dde1991b28e45876a","wuhan-unicom","77","257727","901028"
"b714b6040f117b7027fb5e13f666affd","wuhan-unicom","77","257727","901028"
"5295dd17d01d52f61f8fb5ad05f2ef9e","wuhan-unicom","64","257727","901212"
"5b4618b46ac3ac3a88d752f4856fc409","wuhan-unicom","64","257727","901028"
"8c5850ab635ec18bc05521960e273c2b","wuhan-unicom","77","257727","901212"
"68dd1d01bf7393f71d36497e34132173","dongguan-telecom","77","257727","901212"
"c282d0fa25a0626ae0adce6ad0c33c8a","dongguan-telecom","77","257727","901212"
"4f374dd581e28c34c1c567a86ad22656","dongguan-telecom","77","257727","901212"
"f533bb7401fd9c261bcbe5b52ded6eb6","dongguan-telecom","77","257727","901212"
"f179abe3c54edb15237379bfc516dd0b","dongguan-telecom","77","257727","901212"
"9e3be4b06c09990c5b0a1fff4d28945e","dongguan-telecom","77","257727","901212"
"8cf2fc24d85823148ff2358bdc0a1d36","dongguan-telecom","77","257727","901212"
"a7d92b0f4cb32782e2500813b5eacbbd","dongguan-telecom","77","257727","901212"
"e5b9006687e3116e9acdcf899e261a8f","dongguan-telecom","77","257727","901212"
"747fd30631ca21230740d26f26fc6b71","dongguan-telecom","77","257727","901212"
"a61d55549e63dab96d9062c1c42a00e5","dongguan-telecom-2","77","257727","901212"
"c2f6102c4a64152e2d983ed5b845c63b","dongguan-telecom-2","77","257727","901212"
"c76b69ec92601233f9366ad76ab1d21c","dongguan-telecom-2","64","257727","901212"
"515ddc4a506c82497e77921da53b2a7f","dongguan-telecom-2","77","257727","901212"
"4ef86a19e331381c50d74b4d8960f512","dongguan-telecom-2","77","257727","901212"
"309ae531d1996df782b9bc56d1d0fd1a","dongguan-telecom-2","77","257727","901212"
"51a984c167ff43388bbdc15d88da2bd8","dongguan-telecom-2","64","257727","901212"
"ce299c859ae60999f30b4ed34141fb15","dongguan-telecom-2","77","257727","901212"
"a56478472fffdd5bbe2ea20fca7affb4","dongguan-telecom-2","77","257727","901212"
"b2b6d7d98d773644bab51ab2d408b9f5","dongguan-telecom-2","77","257727","901212"
"6376d82675c1a390b47a57f63ddf98c8","qingdao-unicom-2","64","257663","901028"
"8e64bcc3ddb31f516613a5dbd6c6cdf2","nanjing-unicom","77","257727","901212"
"64a26ac139ec5b63dd91e36644a8fd58","nanjing-unicom","77","257727","901212"
"e2f396d5a2e2b435c244e1e82dea395f","nanjing-unicom","77","257727","901028"
"cf2d04b6e9b4ee282307187e37537d03","nanjing-unicom","64","257727","901028"
"1d6cfe2ebb6c71c12db35650ffd134f6","nanjing-unicom","77","257727","901028"
"b7ded4cf739f1250615e18fda31758ce","nanjing-unicom","77","257727","901028"
"0e9a6b535f6d7a5b3e9e5f02a998eeaa","nanjing-unicom","77","257727","901028"
"17907ccf8859dda0eb0bcb933377ec37","nanjing-unicom","77","257727","901212"
"d0bdc6caaaee368d8dd6af97382c352b","beijing-telecom","77","257727","901028"
"fc4406d475b18c1e56a7e0c10f1ee06d","beijing-telecom","77","257727","901028"
"d570c7abdc861f62a773dbe0774ae9be","beijing-telecom","77","257727","901028"
"923a705f131515228e276dac6a2d22e9","beijing-telecom","77","257727","901028"
"824491b33c7099d758491cba8802f6b2","beijing-telecom","77","257727","901028"
"7564af5f4c48a6177683aae2afc84fa1","beijing-telecom","77","257727","901028"
"f20a0c50390c32df48b36446110466a1","beijing-telecom","77","257727","901028"
"792f9ea0c7c8235fb2006e1c2e7f035a","beijing-telecom","64","257727","901028"
"a911d2668fce1eefeaccf099602c0369","foshan-telecom","77","257727","901212"
"2f783d31272e3271948e7d768b095856","foshan-telecom","77","257727","901212"
"14627c7ed05c6884062e7a1927947307","foshan-telecom","77","257727","901212"
"7b9586e3608ba51246fb5c2cedf2abe6","foshan-telecom","77","257727","901212"
"a2c89ee9620e07b42115698c9b8dd9e7","foshan-telecom","77","257727","901212"
"52522493c028f3dbc77081cd9d154696","foshan-telecom","77","257727","901212"
"4f916a52e0ebc52568a7a61d33bffd78","foshan-telecom","77","257727","901212"
"293e91e5a8a19901726cf5a940863c60","foshan-telecom","77","257727","901212"
"54d96e7c6bd87d08a724941c1d7b9c0e","foshan-telecom","77","257727","901212"
"1472fcb22ee3f68b453f3520cdfbd422","foshan-telecom","77","257727","901212"
"2c1a60669de04cfb7a50df2f256c40ef","foshan-telecom-2","64","257727","901212"
"cd7ac70d3fc5d3981cdb47ec451aa94b","foshan-telecom-2","77","257727","901212"
"741f6d104921144695cf47daf2e2e4a2","foshan-telecom-2","77","257727","901212"
"da59ccc73821fda210f4205e20d4d606","foshan-telecom-2","77","257727","901212"
"1a28a988ada1eb3b67a85e906533b6e5","foshan-telecom-2","77","257727","901212"
"242336cd148f5e8645653cda60bfab41","foshan-telecom-2","77","257727","901212"
"ae6ba526642fbcf61fed5ad2d62118d7","foshan-telecom-2","77","257727","901212"
"74faedee2e34c3bb9b8ecaec979ab7f7","foshan-telecom-2","77","257727","901212"
"f3bb0506f25f32d3e0b9fafc6e27bc05","foshan-telecom-2","77","257727","901212"
"71d076b5ccb49f42e1318965daf2da51","foshan-telecom-2","77","257727","901212"
"e890b4d652a0593ea35078bb9a12385a","nanchang-telecom","77","257715","901028"
"37c4adaa19191cdcb183ff9e25f00142","nanchang-telecom","77","257715","901028"
"35d067b40680f841753f24d477de064c","guiyang-telecom","77","257727","901028"
"c156d823553ac7eac7ddc10a277ce79b","guiyang-telecom","77","257727","901028"
"8dee5efe00bf8096dfa6d79226194176","guiyang-telecom","77","257727","901028"
"6a5cca415def977ba54e9cc16dd948fc","guiyang-telecom","77","257727","901028"
"e60513cbb39f4a397a195c99ac563350","guiyang-telecom","77","257727","901212"
"b1eda1d58a4853d4d7b77c3e2b30b5b0","guiyang-telecom","77","257727","901212"
"a73a3ff2cd9a6061f12ab74010f6425f","guiyang-telecom","77","257727","901028"
"11a5896a465bb37059595473a28eae9d","guiyang-telecom","77","257727","901212"
"ea111f060e9929cc25a5e33082ab51e1","xiamen-telecom","77","257727","901028"
"dcaebfe35c8ac101f4883780c1b93a65","xiamen-telecom","77","257727","901028"
"f33caaed4714a582a5c2e35a0a115a19","xiamen-telecom","77","257727","901028"
"83880fb40d7ac3502c28e5b2b73fba8b","xiamen-telecom","77","257727","901028"
"4ae4aa998d6ffea19aec8e2f97752d79","xiamen-telecom","77","257727","901028"
"25456c5164a3be7cb8d6fff050df6298","xiamen-telecom","77","257727","901028"
"c058d71d2dcc8f38916609c777cc0247","xiamen-telecom","77","257727","901028"
"5e29d0875d0af49843c35abf0c0573bc","xiamen-telecom","64","257727","901028"
"b212769cd8612944cebb8b121f8dea52","haerbin-telecom","77","257727","901212"
"cf94e20387b0326784d7c861b6c48071","haerbin-telecom","77","257727","901212"
"aad9a7f1a1879ee162a341efe70d8960","haerbin-telecom","77","257727","901212"
"a6dd0bc81ca380732d76f8242a1c5e7b","haerbin-telecom","77","257727","901212"
"b20bb6d6146975b489c899d817856fb8","haerbin-telecom","77","257727","901212"
"a1cd00554c99ec654155c26a59440be2","haerbin-telecom","77","257727","901212"
"670ab47dc034dfcd1593fdf2fd7858ff","haerbin-telecom","77","257727","901212"
"f746206b6f320b1c48c751fe4c54e0f4","haerbin-telecom","64","257727","901212"
"e2e9a00ea55cb5d208ce8fa9a926c4b6","guiyang-unicom","77","257727","901028"
"e018ae1162da68d26c263dcae59b6e13","guiyang-unicom","77","257727","901028"
"a9cf8d495765029f735063b0aba70668","guiyang-unicom","77","257727","901212"
"4da419f7d3c46f95b3c9a360e65f1b13","guiyang-unicom","77","257727","901028"
"7e982e1e4b094ed3ef547c1301288e3d","guiyang-unicom","77","257727","901028"
"03612f2cc083aa73e8bfbe4e8a62b11a","guiyang-unicom","77","257727","901212"
"8a5913b5f85ca93d13b66fc378e0def0","guiyang-unicom","64","257727","901028"
"7d3a85bb1ac3a3cbf9907d86c9174e1b","guiyang-unicom","77","257727","901028"
"5cb547e28b06f99c42cff3d125c70852","shenzhen-unicom","77","257727","901212"
"4bb1ac00c6d4fe14c0d04e70ccf5405a","shenzhen-unicom","77","257727","901212"
"41f5156957384414ad0fa5a2e6271e98","shenzhen-unicom","77","257727","901212"
"3714a2ecdf9fc6a0999dfe157f2d2f57","shenzhen-unicom","77","257727","901212"
"0fa2ec1283213b8c256c05d67787de6f","shenzhen-unicom","77","257727","901212"
"b74c259612d8dc909707fcfa36a4e0f3","shenzhen-unicom","77","257727","901212"
"9e697c72a2cdfefb339b4b2174bd276b","shenzhen-unicom","77","257727","901212"
"4520c08af85655bc415641d4051efff3","shenzhen-unicom","77","257727","901212"
"bf9f7cf9712b9c1af9f834e118b81bd3","shijiazhuang-cmcc","64","515759","375436"
"40ead79dc7c9f609d421818824ef38a8","shijiazhuang-cmcc","77","515759","375436"
"097120d9c3e527550b17a4f616143031","shijiazhuang-cmcc","77","515482","375436"
"3d0280661ee09f98880dd881f742a0c0","shijiazhuang-cmcc","77","515482","375436"
"258c1f04b2b314ab97eed58b323bfd9b","shijiazhuang-cmcc","77","515482","375436"
"04e5c09224d549d8c0377d3fdcc1c239","shijiazhuang-cmcc","77","515759","375436"
"10fcb14c027d4734c7845109aa3a91f4","beijing-unicom-2","77","257727","901028"
"82688b49cd0169234b0779b4293563d2","beijing-unicom-2","64","257727","901212"
"79ddf0821663b26ddef8d86ad0507616","beijing-unicom-2","77","257727","901028"
"29e12cbcc729f4d11614f53415be0754","beijing-unicom-2","77","257727","901028"
"93afd2239095398346670d7711cf3c3d","beijing-unicom-2","77","257727","901028"
"db3c38a7fb654568620f14127ffbfcc3","beijing-unicom-2","77","257727","901028"
"c93fbbd428b970688cdef3863798481d","beijing-unicom-2","77","257727","901028"
"3acbce334797d324ca75a3d9ab02a624","beijing-unicom-2","77","257727","901028"
"894239e0e8d4df44c6ba83b95e73e527","beijing-unicom-2","77","257727","901028"
"e0754285070d38080f93b630cb0046be","beijing-unicom-2","77","257727","901028"
"e6c34acf5298bdad5007c3b15d30a22d","jingzhou-telecom","115","386248","901028"
"3bad94c5e9ffc5178c24b971ac311b39","jingzhou-telecom","115","386248","901028"
"00fb38437b0cfa7f7d28ae825e44d861","jingzhou-telecom","115","386248","901028"
"4236a15ec42f6b2eede901a67820e3ed","jingzhou-telecom","115","386248","901028"
"2778f959e0f24e44b3f7ee228def0374","jingzhou-telecom","115","386248","901028"
"24b320ecb40680239df4f0aebdd3491b","jingzhou-telecom","115","386248","901028"
"b072c3b487e3e0e901e326994104c945","jingzhou-telecom","115","386248","901028"
"f3dac61f61b6a83d07753d4e4c8885d0","jingzhou-telecom","115","386248","901028"
"06692b87d5d07cf29002efdb6032ad65","beijing-unicom","77","257727","901028"
"ed1c1a7086061b29130808840806bda7","beijing-unicom","64","257727","901028"
"34cde350554c723cd534aefe81d16c4e","beijing-unicom","77","257727","901028"
"75561dc3c23e8ac4af99f8fcd5f42dfa","beijing-unicom","77","257727","901212"
"1c54ceff4d414c20cd4dbfa72551e704","beijing-unicom","77","257727","901028"
"cbf6166d0f5e5dfd5b375a500007343c","beijing-unicom","77","257727","901028"
"55252ab0c776e708a1367f96a52d61ab","beijing-unicom","77","257727","901028"
"a2dca1ea1d4ca8bfb35d9332f9a5c62f","beijing-unicom","77","257727","901212"
"d31e048bf9e1c07bac43d8a2b60c2c32","beijing-unicom","77","257727","901028"
"4ada73d0862a284a9fb2f4f7fe418e45","beijing-unicom","77","257727","901028"
"d9cfa5a56f3fb03b43c26d70b74e022a","nanning-unicom","115","386248","901028"
"10ebb40198a15ed189c24da194e77978","nanning-unicom","115","386248","901028"
"56ee705f40f48f73250d3c1e6ed4a7a9","nanning-unicom","115","386248","901028"
"44108e868dfb4787cbff0ea69a3e9474","nanning-unicom","115","386248","901028"
"132b6fbb671674091c8464ef7527c808","nanning-unicom","96","386248","901028"
"5e467d60aae6409fec869dd2e3993ae3","nanning-unicom","115","386248","901028"
"268b46babc29a2dcef3ddf1c1a9962a8","nanning-unicom","115","386248","901028"
"7ec32716d176fcc123e0484fe9be64f8","nanning-unicom","115","386248","901028"
"92fe2d9f80fbcb3edbde5b2437acdc31","meishan-unicom","115","386248","901028"
"b4ad5fd47fa947c8d074aeb980d6f36d","meishan-unicom","115","386248","901028"
"c20a3435e5c2d475146c69046d16d355","meishan-unicom","115","386248","901028"
"f16e2912742e4d08e413756dcf985a53","meishan-unicom","115","386248","901028"
"036b740a1d755246ba9d0bdeb94d6e1c","meishan-unicom","115","386248","901028"
"5210655f90fe6537d1701c2bda0c297c","meishan-unicom","96","386248","901028"
"575dc7c15d9a4a49d1dffd988349c653","meishan-unicom","115","386248","901028"
"9d8c7642f47c8a062371b96d76e31756","meishan-unicom","115","386248","901028"
"a90cf067bff81ad309fc1e0f5f6f0c7a","shijiazhuang-cmcc","77","257727","901212"
"68e74f19ac1982896142682b51430eb4","shijiazhuang-cmcc","77","257727","901028"
"27f80ada9496e18a4050dc5d854587f0","shijiazhuang-cmcc","77","257727","901212"
"2003f5a27ecb8f14c5b4fd97fd529e74","shijiazhuang-cmcc","77","257727","901028"
"f1d7b652b8740ca8c3e507ed0442a5a8","guangzhou-cmcc","96","257727","901212"
"fccd10d9edb2d8a6b7a4abf729486005","guangzhou-cmcc","96","257727","901028"
"a51ceb4212c09586cce4ee28d7840aa3","guangzhou-cmcc","96","257727","901212"
"9169be993e6ecc0ee7072e06c6209f43","guangzhou-cmcc","96","257727","901212"
"3410e695922c0e3ffed593be51c85712","guangzhou-cmcc","96","257731","901212"
"36558613e6807ca2e6120bf5ad20dc2e","guangzhou-cmcc","96","257727","901028"
"d2efa6ba3a8933da1c4a7db04bbc3b11","shantou-cmcc","115","386248","901212"
"ac465fc8eda32ceb2c3e646b7bac13f2","shantou-cmcc","115","386248","901028"
"5531c1e80c7afef47d32cdc066ed1c7b","shantou-cmcc","96","386248","901212"
"9ee69c5cbcd415fc3188db54e019fd01","shantou-cmcc","96","386248","901212"
"e8cb1dcddc881ee4560b09c1629eb30d","shantou-cmcc","115","386248","901028"
"e065e240e835952a4b1aed6dfc784c8c","shantou-cmcc","115","386248","901212"
"7dd39a91a5dc89c12cef726f55a04841","shantou-cmcc","115","386248","901212"
"6327d2bda05df786d746cc43f94ccfda","shantou-cmcc","115","386248","901212"
"9db984f8a705a91b36f99a3f03404819","shantou-cmcc","115","386248","901212"
"5aa7b1c29c71de96568f166ed65689ca","shantou-cmcc","115","386248","901212"
"b994040c2903311a37bbc51a94da22e1","shantou-cmcc","115","386248","901212"
"e27cd716df67bff67d4a9e4d51f8fc35","shantou-cmcc","115","386248","901212"
"66eeee38fc61e97120b419115bca2781","shantou-cmcc","115","386248","901212"
"8c8ed35a826164ea3d0492db56f068d7","shantou-cmcc","115","386248","901212"
"d3cb231b2caf7af995726b62880fc0dc","shantou-cmcc","115","386248","901212"
"a0c74814aa288a1b87b8ead7db3af54b","shantou-cmcc","115","386248","901212"
"3d902dc4f0e21db36f3359f7345fbc0e","shantou-cmcc","115","386248","901212"
"edb5946da98838f8e6e1f08395383c4a","shantou-cmcc","115","386248","901212"
"c6dfdb1fa29bc84176e6af008d1a0068","shantou-cmcc","115","386248","901212"
"ce13e7265b8c4aed4ce82171467373f9","shantou-cmcc","115","386248","901212"
"0b576a38bc213756f4e7016edb018a82","lanzhou-unicom","115","386248","901212"
"75b9849b2add0c980f2b8947dccc9d84","lanzhou-unicom","115","386248","901212"
"15729b15dc7586138f77f95d4c5fe439","lanzhou-unicom","96","386248","901212"
"d8bbc98c226ddb0d43543ad9e03d93d1","lanzhou-unicom","115","386248","901212"
"82adef4748f7453f2824f8f4cd084864","lanzhou-unicom","115","386248","901212"
"b130bb90f495fa25587948ad872c68ea","lanzhou-unicom","115","386248","901212"
"02b3d3031144ad3c42acf0c11de2b5c7","lanzhou-unicom","115","386248","901212"
"5c1cb0336adf8d007dd6cac0de5dfcaf","lanzhou-unicom","115","386248","901212"
"a5279b25b0aef513d23a410551bdf9e4","chengdu-telecom-3","115","386248","901028"
"d4896c1baf05f262422bf5539522e554","chengdu-telecom-3","115","386248","901028"
"ff42023ad7dc73f174645e9c1626add8","chengdu-telecom-3","96","386248","901028"
"af5aa8cf6f8510915c1f286a2d653dda","chengdu-telecom-3","96","386248","901028"
"fb0b332e89567af426ff02649a79ebf8","chengdu-telecom-3","115","386248","901028"
"956e7afca9e1e46103596db27cb64140","chengdu-telecom-3","115","386248","901028"
"ef7c1a59821161ae6f13295f3ce57722","chengdu-telecom-3","115","386248","901028"
"f6bdbf650edc11da43bb03dfc0131b97","chengdu-telecom-3","115","386248","901028"
"17a2b7a31275fcee3fc0866c30998697","chengdu-telecom-3","115","386248","901028"
"de52813575a04453dabc984f6213f181","chengdu-telecom-3","115","386248","901028"
"7328f42a6f4e88cd56ecf2a5d1d9c527","chengdu-telecom-3","115","386248","901028"
"b45142e2d79950d121be1730143bea82","chengdu-telecom-3","115","386248","901028"
"d635f9bb20850a35628b2f2bb75515e1","chengdu-telecom-3","115","386248","901028"
"23034930055165481a109edcde0206fc","chengdu-telecom-3","115","386248","901028"
"f2176d47f3c875a01a6b2961c25a4425","nanchang-telecom","115","386248","901028"
"8dc27cb9a155cc6e29f8b0647697b2d6","nanchang-telecom","96","386248","901028"
"a0f9ae3cceb514ea9ed608e862cb51e9","nanchang-telecom","96","386248","901028"
"3fc7477fa5119e3204403daf3cdf9f10","nanchang-telecom","115","386248","901028"
"e61054ee6dca35b2c83fae1c31f2b723","nanchang-telecom","115","386248","901028"
"a5ae5de15a2fc6c424bc2348f2328a72","nanchang-telecom","115","386248","901028"
"18e1d2b9e565144c8ec66b9eaeab7b8a","nanchang-telecom","115","386248","901028"
"c56ca26ce1f28e69d7d1932af16f20e6","nanchang-telecom","115","386248","901028"
"b1a51291126dfc98f3e5da4be072b6e5","zhengzhou-unicom","115","386248","901028"
"b32ba8ee2b9980e3fce53731b9433078","zhengzhou-unicom","96","386248","901028"
"f41447d3d4fe883bcbe54251db6073df","zhengzhou-unicom","96","386248","901028"
"9018ee11500767cb3987dc2d24c565d7","zhengzhou-unicom","96","386248","901028"
"3ea6250c0f356023c05c16512cb24e0c","zhengzhou-unicom","115","386248","901028"
"d82d1436e54d7c2d0f36a0159213a87a","zhengzhou-unicom","115","386248","901028"
"5b9013c946d81e732973a13c0e490da8","zhengzhou-unicom","115","386248","901028"
"4cb93aa1cd519235443846eab7d6441d","zhengzhou-unicom","115","386248","901028"
"0abbbdb7e5de4f8572e09404cef6ecb3","zhengzhou-unicom","115","386248","901028"
"5a2c8e7b751a644235fb807543bdd7c5","zhengzhou-unicom","115","386248","901028"
"8631e655bda05e354638da1ceeefc422","zhengzhou-unicom","115","386248","901028"
"afd4994df215debae6cfe8e0175d99c4","zhengzhou-unicom","115","386248","901028"
"2a70a31814cb0e7e0aa76a5740850a1c","zhengzhou-unicom","115","386248","901028"
"b5273cc36417203c2c68fb5de452afba","zhengzhou-unicom","115","386248","901028"
"ca2a3e385fabb1d3414b15e4f62b2a24","wuhan-cmcc","115","386248","901028"
"0aca5c483c8cddb2aa7042edfd9442f9","wuhan-cmcc","115","386248","901028"
"236cf4c42c39902f24441ce0ef8f6814","wuhan-cmcc","115","386248","901028"
"16a00efe9844ff1a87c0689242a25d15","wuhan-cmcc","96","386248","901028"
"f422b5569e17ab532204e84612f9c68b","wuhan-cmcc","115","386248","901028"
"0e4abbb2d55455e8679f16d700d2e85d","wuhan-cmcc","115","386248","901028"
"59a2cfb45890ee24e81840fea45e8155","wuhan-cmcc","115","386248","901028"
"944a3e16668d900f94d8eb0be194c6af","wuhan-cmcc","115","386248","901028"
"2e7d2dc2b0d69481eb50d3b093084a25","shanghai-telecom-3","115","386248","901028"
"f42ac3a86d980b1106001850887d9c6b","shanghai-telecom-3","115","386248","901028"
"2ef5af9332490c68dfef879292980c19","shanghai-telecom-3","96","386248","901028"
"6913501e3135e460e7a5611d8fc78b6e","shanghai-telecom-3","96","386248","901028"
"561ee56251d3cec22929811248a93376","shanghai-telecom-3","96","386248","901028"
"bb340d9e6c97583f16c5e855f09f9941","shanghai-telecom-3","115","386248","901028"
"eb774b8b5c81d5d8f88aea3c9ba78292","shanghai-telecom-3","115","386248","901028"
"a42c463d0f04f22a99dec51b3e7dc674","shanghai-telecom-3","115","386248","901028"
"050025269992a9cdc6d448f75a1e40e5","shanghai-telecom-3","115","386248","901028"
"065e7db4c903973003678db330c7ed8a","shanghai-telecom-3","115","386248","901028"
"6ff73c0caef021f2c18e840b85ab976f","shanghai-telecom-3","115","386248","901028"
"05e39e26f622aa6e9f80d230124a6f9e","shanghai-telecom-3","115","386248","901028"
"b20c1bb0944abce68d86b7c432f97306","shanghai-telecom-3","115","386248","901028"
"03129e0538c578f8aa4d79c7c45c3b10","shanghai-telecom-3","115","386248","901028"
"c320e12cfa8d0ebbfb05e1311a773eb4","qingdao-unicom-2","115","386248","901028"
"5ff277333997ecaf597f790af8aa9332","qingdao-unicom-2","96","386248","901028"
"b8da25e22cc6ae0abf78dca04c3c1660","qingdao-unicom-2","115","386248","901028"
"ddc6589a729ecff2016f1bac34155241","qingdao-unicom-2","115","386248","901028"
"e31e4b190e54f8e472225baa09b0df3b","qingdao-unicom-2","115","386248","901028"
"868e130004d8629479834eaf802f14a9","qingdao-unicom-2","115","386248","901028"
"3ed4ecf8badf14e48a67669766970b45","qingdao-unicom-2","115","386248","901028"
"d59a03e0cce02a1c6b10abdb30c590f2","qingdao-unicom-2","115","386248","901028"
"34c4a236dfd6bbe7e5c2eeb5ba80478d","shenzhen-unicom","115","386248","901028"
"ff39ecde4aa688a86d4e085cde70ce8f","shenzhen-unicom","115","386248","901028"
"39991911629102adf64b57d7951a6405","shenzhen-unicom","96","386248","901028"
"aac1b2a4766ecf19760045465fd92da3","shenzhen-unicom","115","386248","901028"
"efb14411c0c746261c5900a77d79aa16","shenzhen-unicom","115","386248","901028"
"5d1ce36a976436f7a4e6f55e11a30fa7","shenzhen-unicom","96","386248","901028"
"f51f29998549faee88e0af9ca7f20963","shenzhen-unicom","115","386248","901028"
"0186dab3cb0c9f371404d42e04dd765d","shenzhen-unicom","115","386248","901028"
"7289f918ae30fdd4f9ff816a2a76f036","shenzhen-unicom","115","386248","901028"
"fe24f7b6ac1b3a8fde0aa452c71db175","shenzhen-unicom","115","386248","901028"
"bb36bc01d90d6c3ba7a00b167a414997","guangzhou-telecom","115","386248","901028"
"4db15a2b675540c321052a9eb6343ccd","guangzhou-telecom","115","386248","901028"
"a02c10cc5dcf1fd43b0d6c1fbd5ce083","guangzhou-telecom","115","386248","901028"
"a22bbe368e538368163d2dcaed2cd358","guangzhou-telecom","115","386248","901028"
"2902015bc90cba327bcaa55cda63726e","guangzhou-telecom","115","386248","901028"
"6f2fc9f3b96ec067781e11c1b289c215","guangzhou-telecom","115","386248","901028"
"9ef99fe4d0d88a744cee0b9032b2afc8","guangzhou-telecom","115","386248","901028"
"80807f5a12e227a7a33b1157cd04541c","guangzhou-telecom","115","386248","901028"
"76ce77f3267525aa31c96de9f5cc2d76","guangzhou-telecom","115","386248","901028"
"d4e9730c078c99768badcb3184131538","guangzhou-telecom","115","386248","901028"
"355bbfeb05ca79458a7055befe7c331b","guangzhou-telecom","115","386248","901028"
"10a7b96ed23a414d9011bbfb9d49d33b","guangzhou-telecom","96","386248","901028"
"7e9bcb3136382660b7682d5949829857","guangzhou-telecom","115","386248","901028"
"eb205f78af24293e219dc7cd4b3ece09","guangzhou-telecom","115","386248","901028"
"2e5b021f602079c313506d7674504ea3","fuzhou-telecom","115","386248","901028"
"b20af03a5ad86e3f1f70afe159053d72","fuzhou-telecom","96","386248","901028"
"d62a6732ca381608037f1247a11214ac","fuzhou-telecom","96","386248","901028"
"0f01261cdbcb22f59505b81c3dffb1a1","fuzhou-telecom","115","386248","901028"
"18e6f2e9918f0342ec33e9f845a21241","fuzhou-telecom","115","386248","901028"
"81f4ca9ac6c92fcfc05500c127835e5d","fuzhou-telecom","115","386248","901028"
"31bcbbbc33ba8b0567b86bb4d8d08269","fuzhou-telecom","115","386248","901028"
"b4d186dcef6029df9ae334857e348ef9","wuhan-telecom","130","386248","901183"
"e1cf6bb89353afaa037c1ddaf6be0824","wuhan-telecom","130","386248","901183"
"d0a6a6cff7d6965c5b63dfa41f59f58a","wuhan-telecom","130","386248","901183"
"a8050f2bcea7f35af0ecf737fd617257","wuhan-telecom","130","386248","901183"
"c36b4148b901ab4b18bede3c6dab782a","wuhan-telecom","130","386248","901183"
"b2b1748181bd38ed5af3b84c9ca85bcb","wuhan-telecom","130","386248","901183"
"faf5ae096dd355b048b8b417dba4a708","wuhan-telecom","130","386248","901183"
"91462945a1de0aec0986a6e2bfe2a2d1","wuhan-telecom","130","386248","901183"
"b435d7282eabb1f603044e4d05418a4e","kunming-telecom","115","386248","901027"
"5387ea2641ef5807bb0a62a20b165902","kunming-telecom","96","386248","901027"
"57ff36b30d746d701e630717ece475f8","kunming-telecom","96","386248","901027"
"8350b4b9b7dc2c756d525d272dfcc2b3","kunming-telecom","115","386248","901027"
"0962679ce2e8ef0f3fac09dc0c4042c0","kunming-telecom","115","386248","901027"
"f57d73086039db0d9d2716d7d3399a08","kunming-telecom","115","386248","901027"
"534edbf83a8d79c8857ce03bb859e093","kunming-telecom","115","386248","901027"
"2148a183428e394ca180f16d043a24a2","kunming-telecom","115","386248","901027"
"091f9a1a8638c10481f1b6123efd83e9","xian-telecom","115","386248","901183"
"81c139ab563e92b0130d984551b953d4","xian-telecom","96","386248","901183"
"5a1b1836492e00b3159b8ae20329acfe","xian-telecom","115","386248","901183"
"bdbbbd4258bb79e32d57496e62c77ef0","xian-telecom","115","386248","901183"
"6fde990a4ecf89a580d2e7e7f5e6df81","xian-telecom","115","386248","901183"
"474f8cfd80dcad6f90b03c0654ae0019","xian-telecom","115","386248","901183"
"8fd94492f7a3746219a254d0a919c676","xian-telecom","115","386248","901183"
"6bf57e299a2d6f8fcd268fa724e6f8c1","xian-telecom","115","386248","901183"
"82fb4135213c04fb4cd8c21e0f3a42dd","nanjing-unicom","115","386248","901027"
"3b1dc6d7b76ff1a3e0fd12328c361828","nanjing-unicom","115","386248","901027"
